"","Coverage","Width","Method","Rho","d"
"2374",0.960125,8.19132897655182,"CMC","rho = 0.5",15
"2375",0.955875,9.73246306925575,"CMC","rho = 0.5",15
"2376",0.963125,8.98254743085877,"CMC","rho = 0.5",15
"2377",0.96025,8.47616722553443,"CMC","rho = 0.5",15
"2378",0.94025,7.81722774258503,"CMC","rho = 0.5",15
"2379",0.954625,8.04476122162525,"CMC","rho = 0.5",15
"2380",0.965375,8.43544535279296,"CMC","rho = 0.5",15
"2381",0.961125,8.32726337777423,"CMC","rho = 0.5",15
"2382",0.9645,8.96430769158533,"CMC","rho = 0.5",15
"2383",0.965375,8.6792131799258,"CMC","rho = 0.5",15
"2384",0.966,9.00917265259206,"CMC","rho = 0.5",15
"2385",0.951625,8.00109645946025,"CMC","rho = 0.5",15
"2386",0.962,9.05297897160679,"CMC","rho = 0.5",15
"2387",0.96725,9.58087849314285,"CMC","rho = 0.5",15
"2388",0.95575,8.11066147902673,"CMC","rho = 0.5",15
"2389",0.96625,9.10601762285569,"CMC","rho = 0.5",15
"2390",0.94275,8.15712180415824,"CMC","rho = 0.5",15
"2391",0.9625,8.17853765894472,"CMC","rho = 0.5",15
"2392",0.964625,8.53804804628239,"CMC","rho = 0.5",15
"2393",0.95825,10.050593654453,"CMC","rho = 0.5",15
"2394",0.9685,8.8701125858111,"CMC","rho = 0.5",15
"2395",0.952,8.25697489074248,"CMC","rho = 0.5",15
"2396",0.957625,8.72728611589579,"CMC","rho = 0.5",15
"2397",0.969,8.64055180487011,"CMC","rho = 0.5",15
"2398",0.95125,8.8997625859137,"CMC","rho = 0.5",15
"2399",0.963125,8.5912045429021,"CMC","rho = 0.5",15
"2400",0.95625,8.58284069550473,"CMC","rho = 0.5",15
"2401",0.937,7.86049399379065,"DR","rho = 0.5",15
"2402",0.915,7.45230402880164,"DR","rho = 0.5",15
"2403",0.919625,7.31466033754998,"DR","rho = 0.5",15
"2404",0.934625,7.47420563750532,"DR","rho = 0.5",15
"2405",0.91275,7.11242829450763,"DR","rho = 0.5",15
"2406",0.928875,7.21693072293301,"DR","rho = 0.5",15
"2407",0.908375,7.36678572023533,"DR","rho = 0.5",15
"2408",0.940375,7.49198242664646,"DR","rho = 0.5",15
"2409",0.92875,7.52747769440944,"DR","rho = 0.5",15
"2410",0.932375,7.18813304319269,"DR","rho = 0.5",15
"2411",0.9235,7.43122257016768,"DR","rho = 0.5",15
"2412",0.93725,7.29348149142258,"DR","rho = 0.5",15
"2413",0.933,7.42791941357254,"DR","rho = 0.5",15
"2414",0.935875,7.79754122678628,"DR","rho = 0.5",15
"2415",0.931625,6.9678562375924,"DR","rho = 0.5",15
"2416",0.921625,6.86091680713165,"DR","rho = 0.5",15
"2417",0.9525,7.42169058687363,"DR","rho = 0.5",15
"2418",0.9325,7.13270298221707,"DR","rho = 0.5",15
"2419",0.899875,8.405179910105,"DR","rho = 0.5",15
"2420",0.93425,7.5222430774168,"DR","rho = 0.5",15
"2421",0.924,7.8717641504237,"DR","rho = 0.5",15
"2422",0.931375,7.87777625639681,"DR","rho = 0.5",15
"2423",0.9445,7.71563608437701,"DR","rho = 0.5",15
"2424",0.927375,7.11824609615863,"DR","rho = 0.5",15
"2425",0.92225,8.20849212458764,"DR","rho = 0.5",15
"2426",0.91825,7.72459431218713,"DR","rho = 0.5",15
"2427",0.9325,7.04155237217573,"DR","rho = 0.5",15
"2428",0.92475,7.14752992943173,"DR","rho = 0.5",15
"2429",0.93875,7.07792430598465,"DR","rho = 0.5",15
"2430",0.928625,7.04604346165712,"DR","rho = 0.5",15
"2431",0.935125,7.20642796255972,"DR","rho = 0.5",15
"2432",0.935,7.74198908790671,"DR","rho = 0.5",15
"2433",0.932375,7.41931675489425,"DR","rho = 0.5",15
"2434",0.942375,7.69867465734118,"DR","rho = 0.5",15
"2435",0.9265,7.26581867611964,"DR","rho = 0.5",15
"2436",0.940875,7.28169005791475,"DR","rho = 0.5",15
"2437",0.925,7.8918686108033,"DR","rho = 0.5",15
"2438",0.93325,7.1998943360741,"DR","rho = 0.5",15
"2439",0.947625,7.68831954099855,"DR","rho = 0.5",15
"2440",0.900125,7.22329261850417,"DR","rho = 0.5",15
"2441",0.936,7.14973366307497,"DR","rho = 0.5",15
"2442",0.93825,7.41683241181608,"DR","rho = 0.5",15
"2443",0.917125,8.63050115737907,"DR","rho = 0.5",15
"2444",0.945375,7.29219907182409,"DR","rho = 0.5",15
"2445",0.921375,7.45790195139219,"DR","rho = 0.5",15
"2446",0.924,8.03249709707936,"DR","rho = 0.5",15
"2447",0.946625,7.40417613560841,"DR","rho = 0.5",15
"2448",0.924,7.90280633535384,"DR","rho = 0.5",15
"2449",0.92425,7.8873277863922,"DR","rho = 0.5",15
"2450",0.9465,7.25947557275685,"DR","rho = 0.5",15
"2451",0.923125,8.81088845497638,"D_rho","rho = 0",15
"2452",0.9115,8.48388266983037,"D_rho","rho = 0",15
"2453",0.91975,9.11846004083699,"D_rho","rho = 0",15
"2454",0.897875,8.53202394541692,"D_rho","rho = 0",15
"2455",0.936875,9.40539582357082,"D_rho","rho = 0",15
"2456",0.8995,8.91874224858841,"D_rho","rho = 0",15
"2457",0.88725,8.43374204659546,"D_rho","rho = 0",15
"2458",0.910125,8.90643303824359,"D_rho","rho = 0",15
"2459",0.939125,9.47563732109851,"D_rho","rho = 0",15
"2460",0.899,8.3456609037412,"D_rho","rho = 0",15
"2461",0.891,7.85246102754792,"D_rho","rho = 0",15
"2462",0.92675,9.93570873395572,"D_rho","rho = 0",15
"2463",0.929625,8.90545711814965,"D_rho","rho = 0",15
"2464",0.91275,8.41789091218198,"D_rho","rho = 0",15
"2465",0.9215,8.92175977421522,"D_rho","rho = 0",15
"2466",0.899625,8.62153209780903,"D_rho","rho = 0",15
"2467",0.89275,8.79863565255528,"D_rho","rho = 0",15
"2468",0.89475,7.96599704028045,"D_rho","rho = 0",15
"2469",0.9,8.66166863140875,"D_rho","rho = 0",15
"2470",0.93375,9.25774766550645,"D_rho","rho = 0",15
"2471",0.886125,8.12590553341255,"D_rho","rho = 0",15
"2472",0.896625,7.91124625367218,"D_rho","rho = 0",15
"2473",0.921125,8.72117648011283,"D_rho","rho = 0",15
"2474",0.90675,8.8809511277227,"D_rho","rho = 0",15
"2475",0.92425,8.72955061560781,"D_rho","rho = 0",15
"2476",0.909875,8.76838137295348,"D_rho","rho = 0",15
"2477",0.927375,9.45766862008995,"D_rho","rho = 0",15
"2478",0.9235,8.98228541701299,"D_rho","rho = 0",15
"2479",0.912625,8.6425665217109,"D_rho","rho = 0",15
"2480",0.9285,9.20514243022344,"D_rho","rho = 0",15
"2481",0.891375,7.83176480973451,"D_rho","rho = 0",15
"2482",0.89075,8.48363040112386,"D_rho","rho = 0",15
"2483",0.89425,8.60557465832012,"D_rho","rho = 0",15
"2484",0.898375,8.40230568205354,"D_rho","rho = 0",15
"2485",0.895125,8.36886453264795,"D_rho","rho = 0",15
"2486",0.90825,9.25083712996999,"D_rho","rho = 0",15
"2487",0.866,7.97967370628843,"D_rho","rho = 0",15
"2488",0.880875,8.20187555242733,"D_rho","rho = 0",15
"2489",0.933875,9.93099355912733,"D_rho","rho = 0",15
"2490",0.9065,8.67216654451574,"D_rho","rho = 0",15
"2491",0.91475,8.48164942544581,"D_rho","rho = 0",15
"2492",0.916625,8.57570845571104,"D_rho","rho = 0",15
"2493",0.918625,9.16651733910475,"D_rho","rho = 0",15
"2494",0.92675,8.93974018481517,"D_rho","rho = 0",15
"2495",0.91025,8.92569162062358,"D_rho","rho = 0",15
"2496",0.907125,8.39415835350155,"D_rho","rho = 0",15
"2497",0.917,9.03869174543563,"D_rho","rho = 0",15
"2498",0.91875,8.79368830996799,"D_rho","rho = 0",15
"2499",0.9245,9.05557514415753,"D_rho","rho = 0",15
"2500",0.9125,8.70995748871066,"D_rho","rho = 0",15
"2501",0.928875,8.91345370305742,"D_rho_with_CI","rho = 0",15
"2502",0.9345,8.96934073326032,"D_rho_with_CI","rho = 0",15
"2503",0.931875,9.22085000694431,"D_rho_with_CI","rho = 0",15
"2504",0.91225,8.70865384578919,"D_rho_with_CI","rho = 0",15
"2505",0.944375,9.62063003350504,"D_rho_with_CI","rho = 0",15
"2506",0.9335,9.72141870497061,"D_rho_with_CI","rho = 0",15
"2507",0.9255,9.0646330731965,"D_rho_with_CI","rho = 0",15
"2508",0.926125,9.1480000318751,"D_rho_with_CI","rho = 0",15
"2509",0.952,9.81077102007838,"D_rho_with_CI","rho = 0",15
"2510",0.927625,8.8830343867767,"D_rho_with_CI","rho = 0",15
"2511",0.916125,8.27358244121249,"D_rho_with_CI","rho = 0",15
"2512",0.936,10.0831609007228,"D_rho_with_CI","rho = 0",15
"2513",0.9495,9.34574360710793,"D_rho_with_CI","rho = 0",15
"2514",0.9305,8.56918523196785,"D_rho_with_CI","rho = 0",15
"2515",0.93325,9.20398744936099,"D_rho_with_CI","rho = 0",15
"2516",0.914,8.80212176116863,"D_rho_with_CI","rho = 0",15
"2517",0.908625,9.01469158072543,"D_rho_with_CI","rho = 0",15
"2518",0.913,8.34059055403306,"D_rho_with_CI","rho = 0",15
"2519",0.909875,8.78784171584929,"D_rho_with_CI","rho = 0",15
"2520",0.942,9.25734769136461,"D_rho_with_CI","rho = 0",15
"2521",0.905875,8.49343130057979,"D_rho_with_CI","rho = 0",15
"2522",0.91275,8.14127150419731,"D_rho_with_CI","rho = 0",15
"2523",0.94325,9.3014167337492,"D_rho_with_CI","rho = 0",15
"2524",0.935625,9.565223969283,"D_rho_with_CI","rho = 0",15
"2525",0.9395,8.96187674450395,"D_rho_with_CI","rho = 0",15
"2526",0.922375,8.9611565053015,"D_rho_with_CI","rho = 0",15
"2527",0.944375,9.86938307273071,"D_rho_with_CI","rho = 0",15
"2528",0.935375,9.09190023515757,"D_rho_with_CI","rho = 0",15
"2529",0.9315,9.07950796377718,"D_rho_with_CI","rho = 0",15
"2530",0.945,9.60061297454655,"D_rho_with_CI","rho = 0",15
"2531",0.909125,8.17802717428669,"D_rho_with_CI","rho = 0",15
"2532",0.918125,9.11457512549,"D_rho_with_CI","rho = 0",15
"2533",0.9195,8.95080808249343,"D_rho_with_CI","rho = 0",15
"2534",0.92525,8.81855386345271,"D_rho_with_CI","rho = 0",15
"2535",0.913375,8.60770859301212,"D_rho_with_CI","rho = 0",15
"2536",0.92825,9.54386945518384,"D_rho_with_CI","rho = 0",15
"2537",0.8815,8.24277107427708,"D_rho_with_CI","rho = 0",15
"2538",0.899875,8.70747293180249,"D_rho_with_CI","rho = 0",15
"2539",0.939125,9.94220886655454,"D_rho_with_CI","rho = 0",15
"2540",0.919,8.95255469644597,"D_rho_with_CI","rho = 0",15
"2541",0.9285,8.73262042028937,"D_rho_with_CI","rho = 0",15
"2542",0.93225,9.02762810772906,"D_rho_with_CI","rho = 0",15
"2543",0.918875,9.06221311134709,"D_rho_with_CI","rho = 0",15
"2544",0.936625,9.14870132859022,"D_rho_with_CI","rho = 0",15
"2545",0.941875,9.65949970866442,"D_rho_with_CI","rho = 0",15
"2546",0.92775,8.89461554087332,"D_rho_with_CI","rho = 0",15
"2547",0.939125,9.52490452323758,"D_rho_with_CI","rho = 0",15
"2548",0.932375,9.01790585456662,"D_rho_with_CI","rho = 0",15
