"copula","marginal","rho","d","rep","coverage","ci"
"t","t",-0.25,1,17,0.910111111111111,TRUE
"t","t",-0.25,1,18,0.933888888888889,TRUE
"t","t",-0.25,1,19,0.923111111111111,TRUE
"t","t",-0.25,1,20,0.872,TRUE
"t","t",-0.25,1,21,0.881333333333333,TRUE
"t","t",-0.25,1,22,0.942222222222222,TRUE
"t","t",-0.25,1,23,0.883888888888889,TRUE
"t","t",-0.25,1,24,0.886222222222222,TRUE
"t","t",-0.25,1,25,0.922444444444444,TRUE
"t","t",-0.25,1,26,0.902888888888889,TRUE
"t","t",-0.25,1,27,0.887,TRUE
"t","t",-0.25,1,28,0.892333333333333,TRUE
"t","t",-0.25,1,29,0.909444444444444,TRUE
"t","t",-0.25,1,30,0.882111111111111,TRUE
"t","t",-0.25,1,31,0.923333333333333,TRUE
"t","t",-0.25,1,32,0.891444444444444,TRUE
"t","t",-0.25,1,33,0.876666666666667,TRUE
"t","t",-0.25,1,34,0.864444444444444,TRUE
"t","t",-0.25,1,35,0.906777777777778,TRUE
"t","t",-0.25,1,36,0.923111111111111,TRUE
"t","t",-0.25,1,37,0.860222222222222,TRUE
"t","t",-0.25,1,38,0.919222222222222,TRUE
"t","t",-0.25,1,39,0.897,TRUE
"t","t",-0.25,1,40,0.947555555555556,TRUE
"t","t",-0.25,1,41,0.894555555555556,TRUE
"t","t",-0.25,1,42,0.921777777777778,TRUE
"t","t",-0.25,1,43,0.893888888888889,TRUE
"t","t",-0.25,1,44,0.891222222222222,TRUE
"t","t",-0.25,1,45,0.859111111111111,TRUE
"t","t",-0.25,1,46,0.927555555555556,TRUE
"t","t",-0.25,1,47,0.906555555555556,TRUE
"t","t",-0.25,1,48,0.887222222222222,TRUE
"t","t",-0.25,1,49,0.923222222222222,TRUE
"t","t",-0.25,1,50,0.905555555555556,TRUE
"t","t",0,1,1,0.880555555555556,TRUE
"t","t",0,1,2,0.885,TRUE
"t","t",0,1,3,0.915777777777778,TRUE
"t","t",0,1,4,0.932222222222222,TRUE
"t","t",0,1,5,0.912777777777778,TRUE
"t","t",0,1,6,0.926,TRUE
"t","t",0,1,7,0.931222222222222,TRUE
"t","t",0,1,8,0.866888888888889,TRUE
"t","t",0,1,9,0.936,TRUE
"t","t",0,1,10,0.929888888888889,TRUE
"t","t",0,1,11,0.872444444444444,TRUE
"t","t",0,1,12,0.901888888888889,TRUE
"t","t",0,1,13,0.886666666666667,TRUE
"t","t",0,1,14,0.900888888888889,TRUE
"t","t",0,1,15,0.864888888888889,TRUE
"t","t",0,1,16,0.908222222222222,TRUE
"t","t",0,1,17,0.929666666666667,TRUE
"t","t",0,1,18,0.881777777777778,TRUE
"t","t",0,1,19,0.924888888888889,TRUE
"t","t",0,1,20,0.894222222222222,TRUE
"t","t",0,1,21,0.884222222222222,TRUE
"t","t",0,1,22,0.909888888888889,TRUE
"t","t",0,1,23,0.894222222222222,TRUE
"t","t",0,1,24,0.929444444444444,TRUE
"t","t",0,1,25,0.910333333333333,TRUE
"t","t",0,1,26,0.923111111111111,TRUE
"t","t",0,1,27,0.935111111111111,TRUE
"t","t",0,1,28,0.886777777777778,TRUE
"t","t",0,1,29,0.910666666666667,TRUE
"t","t",0,1,30,0.893888888888889,TRUE
"t","t",0,1,31,0.937777777777778,TRUE
"t","t",0,1,32,0.920222222222222,TRUE
"t","t",0,1,33,0.898777777777778,TRUE
"t","t",0,1,34,0.913333333333333,TRUE
"t","t",0,1,35,0.903222222222222,TRUE
"t","t",0,1,36,0.87,TRUE
"t","t",0,1,37,0.927666666666667,TRUE
"t","t",0,1,38,0.911888888888889,TRUE
"t","t",0,1,39,0.882444444444444,TRUE
"t","t",0,1,40,0.883666666666667,TRUE
"t","t",0,1,41,0.872,TRUE
"t","t",0,1,42,0.938222222222222,TRUE
"t","t",0,1,43,0.907555555555556,TRUE
"t","t",0,1,44,0.863555555555556,TRUE
"t","t",0,1,45,0.923777777777778,TRUE
"t","t",0,1,46,0.889666666666667,TRUE
"t","t",0,1,47,0.891222222222222,TRUE
"t","t",0,1,48,0.870222222222222,TRUE
"t","t",0,1,49,0.911666666666667,TRUE
"t","t",0,1,50,0.925333333333333,TRUE
"t","t",0.25,1,1,0.941666666666667,TRUE
"t","t",0.25,1,2,0.903777777777778,TRUE
"t","t",0.25,1,3,0.911777777777778,TRUE
"t","t",0.25,1,4,0.901888888888889,TRUE
"t","t",0.25,1,5,0.900444444444444,TRUE
"t","t",0.25,1,6,0.933555555555556,TRUE
"t","t",0.25,1,7,0.907555555555556,TRUE
"t","t",0.25,1,8,0.887222222222222,TRUE
"t","t",0.25,1,9,0.924777777777778,TRUE
"t","t",0.25,1,10,0.909222222222222,TRUE
"t","t",0.25,1,11,0.889,TRUE
"t","t",0.25,1,12,0.935,TRUE
"t","t",0.25,1,13,0.922666666666667,TRUE
"t","t",0.25,1,14,0.899,TRUE
"t","t",0.25,1,15,0.912444444444444,TRUE
"t","t",0.25,1,16,0.872888888888889,TRUE
"t","t",0.25,1,17,0.927333333333333,TRUE
"t","t",0.25,1,18,0.920111111111111,TRUE
"t","t",0.25,1,19,0.892888888888889,TRUE
"t","t",0.25,1,20,0.881444444444444,TRUE
"t","t",0.25,1,21,0.884666666666667,TRUE
"t","t",0.25,1,22,0.915222222222222,TRUE
"t","t",0.25,1,23,0.910222222222222,TRUE
"t","t",0.25,1,24,0.907333333333333,TRUE
"t","t",0.25,1,25,0.925111111111111,TRUE
"t","t",0.25,1,26,0.913555555555556,TRUE
"t","t",0.25,1,27,0.942444444444444,TRUE
"t","t",0.25,1,28,0.936111111111111,TRUE
"t","t",0.25,1,29,0.898777777777778,TRUE
"t","t",0.25,1,30,0.926666666666667,TRUE
"t","t",0.25,1,31,0.941,TRUE
"t","t",0.25,1,32,0.919888888888889,TRUE
"t","t",0.25,1,33,0.912222222222222,TRUE
"t","t",0.25,1,34,0.919222222222222,TRUE
"t","t",0.25,1,35,0.932,TRUE
"t","t",0.25,1,36,0.934666666666667,TRUE
"t","t",0.25,1,37,0.917,TRUE
"t","t",0.25,1,38,0.882111111111111,TRUE
"t","t",0.25,1,39,0.899444444444444,TRUE
"t","t",0.25,1,40,0.960888888888889,TRUE
"t","t",0.25,1,41,0.853,TRUE
"t","t",0.25,1,42,0.927444444444444,TRUE
"t","t",0.25,1,43,0.933222222222222,TRUE
"t","t",0.25,1,44,0.893666666666667,TRUE
"t","t",0.25,1,45,0.906777777777778,TRUE
"t","t",0.25,1,46,0.893777777777778,TRUE
"t","t",0.25,1,47,0.885777777777778,TRUE
"t","t",0.25,1,48,0.931888888888889,TRUE
"t","t",0.25,1,49,0.944333333333333,TRUE
"t","t",0.25,1,50,0.906888888888889,TRUE
"t","t",0.5,1,1,0.918333333333333,TRUE
"t","t",0.5,1,2,0.916111111111111,TRUE
"t","t",0.5,1,3,0.886888888888889,TRUE
"t","t",0.5,1,4,0.911777777777778,TRUE
"t","t",0.5,1,5,0.953111111111111,TRUE
"t","t",0.5,1,6,0.939777777777778,TRUE
"t","t",0.5,1,7,0.870222222222222,TRUE
"t","t",0.5,1,8,0.922111111111111,TRUE
"t","t",0.5,1,9,0.908555555555556,TRUE
"t","t",0.5,1,10,0.936111111111111,TRUE
"t","t",0.5,1,11,0.933222222222222,TRUE
"t","t",0.5,1,12,0.917111111111111,TRUE
"t","t",0.5,1,13,0.896222222222222,TRUE
"t","t",0.5,1,14,0.940666666666667,TRUE
"t","t",0.5,1,15,0.956333333333333,TRUE
"t","t",0.5,1,16,0.945111111111111,TRUE
"t","t",0.5,1,17,0.919222222222222,TRUE
"t","t",0.5,1,18,0.900777777777778,TRUE
"t","t",0.5,1,19,0.937777777777778,TRUE
"t","t",0.5,1,20,0.918333333333333,TRUE
"t","t",0.5,1,21,0.930555555555556,TRUE
"t","t",0.5,1,22,0.927444444444444,TRUE
"t","t",0.5,1,23,0.936888888888889,TRUE
"t","t",0.5,1,24,0.934888888888889,TRUE
"t","t",0.5,1,25,0.891555555555556,TRUE
"t","t",0.5,1,26,0.904555555555556,TRUE
"t","t",0.5,1,27,0.909222222222222,TRUE
"t","t",0.5,1,28,0.924333333333333,TRUE
"t","t",0.5,1,29,0.946222222222222,TRUE
"t","t",0.5,1,30,0.906,TRUE
"t","t",0.5,1,31,0.894,TRUE
"t","t",0.5,1,32,0.928555555555556,TRUE
"t","t",0.5,1,33,0.911111111111111,TRUE
"t","t",0.5,1,34,0.960666666666667,TRUE
"t","t",0.5,1,35,0.904777777777778,TRUE
"t","t",0.5,1,36,0.867555555555556,TRUE
"t","t",0.5,1,37,0.925666666666667,TRUE
"t","t",0.5,1,38,0.897555555555556,TRUE
"t","t",0.5,1,39,0.896777777777778,TRUE
"t","t",0.5,1,40,0.905777777777778,TRUE
"t","t",0.5,1,41,0.955555555555556,TRUE
"t","t",0.5,1,42,0.911444444444444,TRUE
"t","t",0.5,1,43,0.917888888888889,TRUE
"t","t",0.5,1,44,0.904444444444444,TRUE
"t","t",0.5,1,45,0.936666666666667,TRUE
"t","t",0.5,1,46,0.928,TRUE
"t","t",0.5,1,47,0.925222222222222,TRUE
"t","t",0.5,1,48,0.924666666666667,TRUE
"t","t",0.5,1,49,0.928888888888889,TRUE
"t","t",0.5,1,50,0.915222222222222,TRUE
"t","t",0.75,1,1,0.91,TRUE
"t","t",0.75,1,2,0.956444444444444,TRUE
"t","t",0.75,1,3,0.952222222222222,TRUE
"t","t",0.75,1,4,0.928777777777778,TRUE
"t","t",0.75,1,5,0.942555555555556,TRUE
"t","t",0.75,1,6,0.895666666666667,TRUE
"t","t",0.75,1,7,0.898222222222222,TRUE
"t","t",0.75,1,8,0.925555555555556,TRUE
"t","t",0.75,1,9,0.931666666666667,TRUE
"t","t",0.75,1,10,0.891888888888889,TRUE
"t","t",0.75,1,11,0.926444444444444,TRUE
"t","t",0.75,1,12,0.915111111111111,TRUE
"t","t",0.75,1,13,0.945888888888889,TRUE
"t","t",0.75,1,14,0.941777777777778,TRUE
"t","t",0.75,1,15,0.950444444444444,TRUE
"t","t",0.75,1,16,0.889333333333333,TRUE
"t","t",0.75,1,17,0.956555555555556,TRUE
"t","t",0.75,1,18,0.934777777777778,TRUE
"t","t",0.75,1,19,0.932777777777778,TRUE
"t","t",0.75,1,20,0.939222222222222,TRUE
"t","t",0.75,1,21,0.894,TRUE
"t","t",0.75,1,22,0.956,TRUE
"t","t",0.75,1,23,0.938666666666667,TRUE
"t","t",0.75,1,24,0.922,TRUE
"t","t",0.75,1,25,0.887444444444444,TRUE
"t","t",0.75,1,26,0.930444444444444,TRUE
"t","t",0.75,1,27,0.937,TRUE
"t","t",0.75,1,28,0.933111111111111,TRUE
"t","t",0.75,1,29,0.938888888888889,TRUE
"t","t",0.75,1,30,0.943555555555556,TRUE
"t","t",0.75,1,31,0.897333333333333,TRUE
"t","t",0.75,1,32,0.928111111111111,TRUE
"t","t",0.75,1,33,0.918111111111111,TRUE
"t","t",0.75,1,34,0.936666666666667,TRUE
"t","t",0.75,1,35,0.932555555555556,TRUE
"t","t",0.75,1,36,0.904888888888889,TRUE
"t","t",0.75,1,37,0.944444444444444,TRUE
"t","t",0.75,1,38,0.932222222222222,TRUE
"t","t",0.75,1,39,0.907777777777778,TRUE
"t","t",0.75,1,40,0.930777777777778,TRUE
"t","t",0.75,1,41,0.923777777777778,TRUE
"t","t",0.75,1,42,0.918777777777778,TRUE
"t","t",0.75,1,43,0.915888888888889,TRUE
"t","t",0.75,1,44,0.907555555555556,TRUE
"t","t",0.75,1,46,0.940777777777778,TRUE
"t","t",0.75,1,47,0.939444444444444,TRUE
"t","t",0.75,1,48,0.920888888888889,TRUE
"t","t",0.75,1,49,0.929444444444444,TRUE
"t","t",0.75,1,50,0.948777777777778,TRUE
"t","gaussian",-0.75,1,1,0.890777777777778,TRUE
"t","gaussian",-0.75,1,2,0.907666666666667,TRUE
"t","gaussian",-0.75,1,3,0.847333333333333,TRUE
"t","gaussian",-0.75,1,4,0.899,TRUE
"t","gaussian",-0.75,1,5,0.883222222222222,TRUE
"t","gaussian",-0.75,1,6,0.917111111111111,TRUE
"t","gaussian",-0.75,1,7,0.915111111111111,TRUE
"t","gaussian",-0.75,1,8,0.891444444444444,TRUE
"t","gaussian",-0.75,1,9,0.917444444444444,TRUE
"t","gaussian",-0.75,1,10,0.912888888888889,TRUE
"t","gaussian",-0.75,1,11,0.916555555555556,TRUE
"t","gaussian",-0.75,1,12,0.917555555555556,TRUE
"t","gaussian",-0.75,1,13,0.942333333333333,TRUE
"t","gaussian",-0.75,1,14,0.939333333333333,TRUE
"t","gaussian",-0.75,1,15,0.868555555555556,TRUE
"t","gaussian",-0.75,1,16,0.946111111111111,TRUE
"t","gaussian",-0.75,1,17,0.905222222222222,TRUE
"t","gaussian",-0.75,1,18,0.858333333333333,TRUE
"t","gaussian",-0.75,1,19,0.884555555555556,TRUE
"t","gaussian",-0.75,1,20,0.897222222222222,TRUE
"t","gaussian",-0.75,1,21,0.883333333333333,TRUE
"t","gaussian",-0.75,1,22,0.893555555555556,TRUE
"t","gaussian",-0.75,1,23,0.895555555555556,TRUE
"t","gaussian",-0.75,1,24,0.916111111111111,TRUE
"t","gaussian",-0.75,1,25,0.897444444444444,TRUE
"t","gaussian",-0.75,1,26,0.862555555555556,TRUE
"t","gaussian",-0.75,1,27,0.930444444444444,TRUE
"t","gaussian",-0.75,1,28,0.905555555555556,TRUE
"t","gaussian",-0.75,1,29,0.907222222222222,TRUE
"t","gaussian",-0.75,1,30,0.877444444444444,TRUE
"t","gaussian",-0.75,1,31,0.926555555555556,TRUE
"t","gaussian",-0.75,1,32,0.857444444444444,TRUE
"t","gaussian",-0.75,1,33,0.917333333333333,TRUE
"t","gaussian",-0.75,1,34,0.867,TRUE
"t","gaussian",-0.75,1,35,0.914111111111111,TRUE
"t","gaussian",-0.75,1,36,0.862666666666667,TRUE
"t","gaussian",-0.75,1,37,0.884666666666667,TRUE
"t","gaussian",-0.75,1,38,0.918,TRUE
"t","gaussian",-0.75,1,39,0.899777777777778,TRUE
"t","gaussian",-0.75,1,40,0.889777777777778,TRUE
"t","gaussian",-0.75,1,41,0.881222222222222,TRUE
"t","gaussian",-0.75,1,42,0.902555555555556,TRUE
"t","gaussian",-0.75,1,43,0.907555555555556,TRUE
"t","gaussian",-0.75,1,44,0.914555555555556,TRUE
"t","gaussian",-0.75,1,45,0.900888888888889,TRUE
"t","gaussian",-0.75,1,46,0.857,TRUE
"t","gaussian",-0.75,1,47,0.906777777777778,TRUE
"t","gaussian",-0.75,1,48,0.850666666666667,TRUE
"t","gaussian",-0.75,1,49,0.900666666666667,TRUE
"t","gaussian",-0.75,1,50,0.893666666666667,TRUE
"t","gaussian",-0.5,1,1,0.868666666666667,TRUE
"t","gaussian",-0.5,1,2,0.883111111111111,TRUE
"t","gaussian",-0.5,1,3,0.925,TRUE
"t","gaussian",-0.5,1,4,0.909111111111111,TRUE
"t","gaussian",-0.5,1,5,0.928222222222222,TRUE
"t","gaussian",-0.5,1,6,0.939111111111111,TRUE
"t","gaussian",-0.5,1,7,0.910222222222222,TRUE
"t","gaussian",-0.5,1,8,0.849555555555556,TRUE
"t","gaussian",-0.5,1,9,0.940777777777778,TRUE
"t","gaussian",-0.5,1,10,0.917888888888889,TRUE
"t","gaussian",-0.5,1,11,0.886222222222222,TRUE
"t","gaussian",-0.5,1,12,0.905111111111111,TRUE
"t","gaussian",-0.5,1,13,0.891666666666667,TRUE
"t","gaussian",-0.5,1,14,0.877111111111111,TRUE
"t","gaussian",-0.5,1,15,0.930333333333333,TRUE
"t","gaussian",-0.5,1,16,0.843444444444444,TRUE
"t","gaussian",-0.5,1,17,0.905,TRUE
"t","gaussian",-0.5,1,18,0.873888888888889,TRUE
"t","gaussian",-0.5,1,19,0.907555555555556,TRUE
"t","gaussian",-0.5,1,20,0.925888888888889,TRUE
"t","gaussian",-0.5,1,21,0.884111111111111,TRUE
"t","gaussian",-0.5,1,22,0.883333333333333,TRUE
"t","gaussian",-0.5,1,23,0.881666666666667,TRUE
"t","gaussian",-0.5,1,24,0.935888888888889,TRUE
"t","gaussian",-0.5,1,25,0.899222222222222,TRUE
"t","gaussian",-0.5,1,26,0.898333333333333,TRUE
"t","gaussian",-0.5,1,27,0.865777777777778,TRUE
"t","gaussian",-0.5,1,28,0.905222222222222,TRUE
"t","gaussian",-0.5,1,29,0.906555555555556,TRUE
"t","gaussian",-0.5,1,30,0.865444444444444,TRUE
"t","gaussian",-0.5,1,31,0.915444444444444,TRUE
"t","gaussian",-0.5,1,32,0.910111111111111,TRUE
"t","gaussian",-0.5,1,33,0.905444444444444,TRUE
"t","gaussian",-0.5,1,34,0.883222222222222,TRUE
"t","gaussian",-0.5,1,35,0.898777777777778,TRUE
"t","gaussian",-0.5,1,36,0.938777777777778,TRUE
"t","gaussian",-0.5,1,37,0.862222222222222,TRUE
"t","gaussian",-0.5,1,38,0.897444444444444,TRUE
"t","gaussian",-0.5,1,39,0.926555555555556,TRUE
"t","gaussian",-0.5,1,40,0.918888888888889,TRUE
"t","gaussian",-0.5,1,41,0.910444444444444,TRUE
"t","gaussian",-0.5,1,42,0.929888888888889,TRUE
"t","gaussian",-0.5,1,43,0.861333333333333,TRUE
"t","gaussian",-0.5,1,44,0.891666666666667,TRUE
"t","gaussian",-0.5,1,45,0.900777777777778,TRUE
"t","gaussian",-0.5,1,46,0.896444444444444,TRUE
"t","gaussian",-0.5,1,47,0.912111111111111,TRUE
"t","gaussian",-0.5,1,48,0.896888888888889,TRUE
"t","gaussian",-0.5,1,49,0.928333333333333,TRUE
"t","gaussian",-0.5,1,50,0.918777777777778,TRUE
"t","gaussian",-0.25,1,1,0.929222222222222,TRUE
"t","gaussian",-0.25,1,2,0.880888888888889,TRUE
"t","gaussian",-0.25,1,3,0.928333333333333,TRUE
"t","gaussian",-0.25,1,4,0.931333333333333,TRUE
"t","gaussian",-0.25,1,5,0.903777777777778,TRUE
"t","gaussian",-0.25,1,6,0.927777777777778,TRUE
"t","gaussian",-0.25,1,7,0.897,TRUE
"t","gaussian",-0.25,1,8,0.921777777777778,TRUE
"t","gaussian",-0.25,1,9,0.903333333333333,TRUE
"t","gaussian",-0.25,1,10,0.905444444444444,TRUE
"t","gaussian",-0.25,1,11,0.870444444444444,TRUE
"t","gaussian",-0.25,1,12,0.921333333333333,TRUE
"t","gaussian",-0.25,1,13,0.932888888888889,TRUE
"t","gaussian",-0.25,1,14,0.921888888888889,TRUE
"t","gaussian",-0.25,1,15,0.912777777777778,TRUE
"t","gaussian",-0.25,1,16,0.913444444444444,TRUE
"t","gaussian",-0.25,1,17,0.902,TRUE
"t","gaussian",-0.25,1,18,0.902,TRUE
"t","gaussian",-0.25,1,19,0.919888888888889,TRUE
"t","gaussian",-0.25,1,20,0.901333333333333,TRUE
"t","gaussian",-0.25,1,21,0.888,TRUE
"t","gaussian",-0.25,1,22,0.938888888888889,TRUE
"t","gaussian",-0.25,1,23,0.818333333333333,TRUE
"t","gaussian",-0.25,1,24,0.890777777777778,TRUE
"t","gaussian",-0.25,1,25,0.932222222222222,TRUE
"t","gaussian",-0.25,1,26,0.887555555555556,TRUE
"t","gaussian",-0.25,1,27,0.939444444444444,TRUE
"t","gaussian",-0.25,1,28,0.897777777777778,TRUE
"t","gaussian",-0.25,1,29,0.918777777777778,TRUE
"t","gaussian",-0.25,1,30,0.918888888888889,TRUE
"t","gaussian",-0.25,1,31,0.900111111111111,TRUE
"t","gaussian",-0.25,1,32,0.906222222222222,TRUE
"t","gaussian",-0.25,1,33,0.898333333333333,TRUE
"t","gaussian",-0.25,1,34,0.87,TRUE
"t","gaussian",-0.25,1,35,0.910111111111111,TRUE
"t","gaussian",-0.25,1,36,0.934111111111111,TRUE
"t","gaussian",-0.25,1,37,0.869,TRUE
"t","gaussian",-0.25,1,38,0.902444444444444,TRUE
"t","gaussian",-0.25,1,40,0.895333333333333,TRUE
"t","gaussian",-0.25,1,41,0.918111111111111,TRUE
"t","gaussian",-0.25,1,42,0.912,TRUE
"t","gaussian",-0.25,1,43,0.923666666666667,TRUE
"t","gaussian",-0.25,1,44,0.892444444444444,TRUE
"t","gaussian",-0.25,1,45,0.934,TRUE
"t","gaussian",-0.25,1,46,0.893555555555556,TRUE
"t","gaussian",-0.25,1,47,0.885888888888889,TRUE
"t","gaussian",-0.25,1,48,0.919333333333333,TRUE
"t","gaussian",-0.25,1,49,0.936888888888889,TRUE
"t","gaussian",-0.25,1,50,0.875333333333333,TRUE
"t","gaussian",0,1,1,0.921777777777778,TRUE
"t","gaussian",0,1,2,0.916444444444444,TRUE
"t","gaussian",0,1,3,0.924111111111111,TRUE
"t","gaussian",0,1,4,0.885666666666667,TRUE
"t","gaussian",0,1,5,0.910444444444444,TRUE
"t","gaussian",0,1,6,0.931111111111111,TRUE
"t","gaussian",0,1,7,0.886333333333333,TRUE
"t","gaussian",0,1,8,0.917777777777778,TRUE
"t","gaussian",0,1,9,0.925444444444444,TRUE
"t","gaussian",0,1,10,0.865666666666667,TRUE
"t","gaussian",0,1,11,0.894,TRUE
"t","gaussian",0,1,12,0.935444444444444,TRUE
"t","gaussian",0,1,13,0.920444444444444,TRUE
"t","gaussian",0,1,14,0.926222222222222,TRUE
"t","gaussian",0,1,15,0.899666666666667,TRUE
"t","gaussian",0,1,16,0.877111111111111,TRUE
"t","gaussian",0,1,17,0.926777777777778,TRUE
"t","gaussian",0,1,18,0.891111111111111,TRUE
"t","gaussian",0,1,19,0.934777777777778,TRUE
"t","gaussian",0,1,20,0.908777777777778,TRUE
"t","gaussian",0,1,21,0.913777777777778,TRUE
"t","gaussian",0,1,22,0.864111111111111,TRUE
"t","gaussian",0,1,23,0.883444444444444,TRUE
"t","gaussian",0,1,24,0.923555555555556,TRUE
"t","gaussian",0,1,25,0.902,TRUE
"t","gaussian",0,1,26,0.882444444444444,TRUE
"t","gaussian",0,1,27,0.896777777777778,TRUE
"t","gaussian",0,1,28,0.901333333333333,TRUE
"t","gaussian",0,1,29,0.878444444444444,TRUE
"t","gaussian",0,1,30,0.886444444444444,TRUE
"t","gaussian",0,1,31,0.901111111111111,TRUE
"t","gaussian",0,1,32,0.876444444444444,TRUE
"t","gaussian",0,1,33,0.894444444444444,TRUE
"t","gaussian",0,1,34,0.929888888888889,TRUE
"t","gaussian",0,1,35,0.944888888888889,TRUE
"t","gaussian",0,1,36,0.896777777777778,TRUE
"t","gaussian",0,1,37,0.922222222222222,TRUE
"t","gaussian",0,1,38,0.903111111111111,TRUE
"t","gaussian",0,1,39,0.924,TRUE
"t","gaussian",0,1,40,0.918222222222222,TRUE
"t","gaussian",0,1,41,0.905222222222222,TRUE
"t","gaussian",0,1,42,0.914555555555556,TRUE
"t","gaussian",0,1,43,0.924666666666667,TRUE
"t","gaussian",0,1,44,0.897888888888889,TRUE
"t","gaussian",0,1,45,0.906666666666667,TRUE
"t","gaussian",0,1,46,0.900444444444444,TRUE
"t","gaussian",0,1,48,0.899666666666667,TRUE
"t","gaussian",0,1,49,0.937222222222222,TRUE
"t","gaussian",0,1,50,0.919666666666667,TRUE
"t","gaussian",0.25,1,1,0.900777777777778,TRUE
"t","gaussian",0.25,1,2,0.930555555555556,TRUE
"t","gaussian",0.25,1,3,0.935333333333333,TRUE
"t","gaussian",0.25,1,4,0.914888888888889,TRUE
"t","gaussian",0.25,1,5,0.914444444444444,TRUE
"t","gaussian",0.25,1,6,0.910333333333333,TRUE
"t","gaussian",0.25,1,7,0.871222222222222,TRUE
"t","gaussian",0.25,1,8,0.923444444444444,TRUE
"t","gaussian",0.25,1,9,0.905333333333333,TRUE
"t","gaussian",0.25,1,10,0.898,TRUE
"t","gaussian",0.25,1,11,0.894666666666667,TRUE
"t","gaussian",0.25,1,12,0.919222222222222,TRUE
"t","gaussian",0.25,1,13,0.910333333333333,TRUE
"t","gaussian",0.25,1,14,0.934888888888889,TRUE
"t","gaussian",0.25,1,15,0.927222222222222,TRUE
"t","gaussian",0.25,1,16,0.93,TRUE
"t","gaussian",0.25,1,17,0.924444444444444,TRUE
"t","gaussian",0.25,1,18,0.948222222222222,TRUE
"t","gaussian",0.25,1,19,0.942777777777778,TRUE
"t","gaussian",0.25,1,20,0.931333333333333,TRUE
"t","gaussian",0.25,1,21,0.916111111111111,TRUE
"t","gaussian",0.25,1,22,0.901777777777778,TRUE
"t","gaussian",0.25,1,23,0.905333333333333,TRUE
"t","gaussian",0.25,1,24,0.887888888888889,TRUE
"t","gaussian",0.25,1,25,0.931555555555556,TRUE
"t","gaussian",0.25,1,26,0.899444444444444,TRUE
"t","gaussian",0.25,1,27,0.925,TRUE
"t","gaussian",0.25,1,28,0.921666666666667,TRUE
"t","gaussian",0.25,1,29,0.908111111111111,TRUE
"t","gaussian",0.25,1,30,0.927888888888889,TRUE
"t","gaussian",0.25,1,31,0.922,TRUE
"t","gaussian",0.25,1,32,0.923333333333333,TRUE
"t","gaussian",0.25,1,33,0.923666666666667,TRUE
"t","gaussian",0.25,1,34,0.951,TRUE
"t","gaussian",0.25,1,35,0.896111111111111,TRUE
"t","gaussian",0.25,1,36,0.877333333333333,TRUE
"t","gaussian",0.25,1,37,0.885222222222222,TRUE
"t","gaussian",0.25,1,38,0.915555555555556,TRUE
"t","gaussian",0.25,1,39,0.929666666666667,TRUE
"t","gaussian",0.25,1,41,0.935,TRUE
"t","gaussian",0.25,1,42,0.889111111111111,TRUE
"t","gaussian",0.25,1,43,0.914888888888889,TRUE
"t","gaussian",0.25,1,44,0.912,TRUE
"t","gaussian",0.25,1,45,0.914555555555556,TRUE
"t","gaussian",0.25,1,46,0.902333333333333,TRUE
"t","gaussian",0.25,1,47,0.894777777777778,TRUE
"t","gaussian",0.25,1,48,0.928,TRUE
"t","gaussian",0.25,1,49,0.903777777777778,TRUE
"t","gaussian",0.25,1,50,0.918666666666667,TRUE
"t","gaussian",0.5,1,1,0.924444444444444,TRUE
"t","gaussian",0.5,1,2,0.931,TRUE
"t","gaussian",0.5,1,3,0.912111111111111,TRUE
"t","gaussian",0.5,1,4,0.943555555555556,TRUE
"t","gaussian",0.5,1,5,0.930555555555556,TRUE
"t","gaussian",0.5,1,6,0.905,TRUE
"t","gaussian",0.5,1,7,0.925666666666667,TRUE
"t","gaussian",0.5,1,8,0.946777777777778,TRUE
"t","gaussian",0.5,1,9,0.903666666666667,TRUE
"t","gaussian",0.5,1,10,0.917444444444444,TRUE
"t","gaussian",0.5,1,11,0.889777777777778,TRUE
"t","gaussian",0.5,1,12,0.931888888888889,TRUE
"t","gaussian",0.5,1,13,0.870888888888889,TRUE
"t","gaussian",0.5,1,14,0.934,TRUE
"t","gaussian",0.5,1,15,0.910444444444444,TRUE
"t","gaussian",0.5,1,16,0.850666666666667,TRUE
"t","gaussian",0.5,1,17,0.893333333333333,TRUE
"t","gaussian",0.5,1,18,0.927333333333333,TRUE
"t","gaussian",0.5,1,19,0.940555555555556,TRUE
"t","gaussian",0.5,1,20,0.953444444444444,TRUE
"t","gaussian",0.5,1,21,0.935666666666667,TRUE
"t","gaussian",0.5,1,22,0.923222222222222,TRUE
"t","gaussian",0.5,1,23,0.912888888888889,TRUE
"t","gaussian",0.5,1,24,0.897333333333333,TRUE
"t","gaussian",0.5,1,25,0.936111111111111,TRUE
"t","gaussian",0.5,1,26,0.895333333333333,TRUE
"t","gaussian",0.5,1,27,0.964888888888889,TRUE
"t","gaussian",0.5,1,28,0.905222222222222,TRUE
"t","gaussian",0.5,1,29,0.928444444444444,TRUE
"t","gaussian",0.5,1,30,0.951,TRUE
"t","gaussian",0.5,1,31,0.914666666666667,TRUE
"t","gaussian",0.5,1,32,0.950888888888889,TRUE
"t","gaussian",0.5,1,33,0.952222222222222,TRUE
